primaryCategories; city;country;name;postalCode;province;reviews.rating
Accommodation & Food Services;Carrollton;US;Hampton Inn Carrollton;41008;KY;3.0
Accommodation & Food Services;Florence;US;Best Western Inn Florence;41042;KY;4.0
Accommodation & Food Services;Ashland;US;Fairfield Inn and Suites Ashland;41102;KY;4.0
Accommodation & Food Services;Ashland;US;Fairfield Inn and Suites Ashland;41102;KY;5.0
Accommodation & Food Services;Murray;US;Best Western University Inn;42071;KY;5.0
Accommodation & Food Services;Bowling Green;US;Hilton Garden Inn Bowling Green;42103;KY;4.0
Accommodation & Food Services;Bowling Green;US;Country Inn & Suites By Carlson, Bowling Green, KY;42103;KY;5.0
Accommodation & Food Services;Bowling Green;US;Country Inn & Suites By Carlson, Bowling Green, KY;42103;KY;3.0
Accommodation & Food Services;Bowling Green;US;Country Inn & Suites By Carlson, Bowling Green, KY;42103;KY;5.0
Accommodation & Food Services;Bowling Green;US;Baymont Inn & Suites Bowling Green;42104;KY;1.0
Accommodation & Food Services;Bowling Green;US;Hampton Inn Bowling Green;42104;KY;5.0
Accommodation & Food Services;Bowling Green;US;Hampton Inn Bowling Green;42104;KY;5.0
Accommodation & Food Services;Bowling Green;US;Hampton Inn Bowling Green;42104;KY;4.0
Accommodation & Food Services;Bowling Green;US;Hampton Inn Bowling Green;42104;KY;5.0
Accommodation & Food Services;Bowling Green;US;Hampton Inn Bowling Green;42104;KY;4.0
Accommodation & Food Services;Bowling Green;US;Quality Inn;42104;KY;3.0
Accommodation & Food Services;Bowling Green;US;Drury Inn Bowling Green;42104;KY;4.0
Accommodation & Food Services;Cave City;US;Motel 6 Cave City Ky;42127;KY;3.0
Accommodation & Food Services;Somerset;US;Americas Best Value Inn;42503;KY;1.0
Accommodation & Food Services;Horse Cave;US;Hampton Inn Horse Cave;42749;KY;5.0
Accommodation & Food Services;Horse Cave;US;Hampton Inn Horse Cave;42749;KY;2.0
Accommodation & Food Services;Horse Cave;US;Hampton Inn Horse Cave;42749;KY;2.0
Accommodation & Food Services;Horse Cave;US;Hampton Inn Horse Cave;42749;KY;5.0
Accommodation & Food Services;Dublin;US;Cloverleaf Residence Suites;43017;OH;4.0
Accommodation & Food Services;Dublin;US;Quality Inn Suites;43017;OH;3.0
Accommodation & Food Services;Dublin;US;Quality Inn Suites;43017;OH;1.0
Accommodation & Food Services;Hilliard;US;Best Western Hilliard Inn Suites;43026;OH;3.0
Accommodation & Food Services;Reynoldsburg;US;Days Inn Columbus East;43068;OH;5.0
Accommodation & Food Services;Canal Winchester;US;Best Western Canal Winchester Inn - Columbus South East;43110;OH;3.0
Accommodation & Food Services;Canal Winchester;US;Best Western Canal Winchester Inn - Columbus South East;43110;OH;3.0
Accommodation & Food Services;Grove City;US;Best Western Executive Inn;43123;OH;5.0
Accommodation & Food Services;Grove City;US;Hilton Garden Inn Columbus/Grove City;43123;OH;5.0
Accommodation & Food Services;Grove City;US;Hilton Garden Inn Columbus/Grove City;43123;OH;3.0
Accommodation & Food Services;Columbus;US;Comfort Suites East Broad At 270;43213;OH;4.0
Accommodation & Food Services;Columbus;US;Comfort Suites East Broad At 270;43213;OH;5.0
Accommodation & Food Services;Columbus;US;Comfort Suites East Broad At 270;43213;OH;5.0
Accommodation & Food Services;Columbus;US;Comfort Suites East Broad At 270;43213;OH;5.0
Accommodation & Food Services;Columbus;US;Comfort Suites East Broad At 270;43213;OH;4.0
Accommodation & Food Services;Columbus;US;Comfort Suites East Broad At 270;43213;OH;5.0
Accommodation & Food Services;Columbus;US;Crowne Plaza Columbus-Downtown;43215;OH;5.0
Accommodation & Food Services;Columbus;US;Crowne Plaza Columbus-Downtown;43215;OH;3.0
Accommodation & Food Services;Columbus;US;Crowne Plaza Columbus-Downtown;43215;OH;5.0
Accommodation & Food Services;Columbus;US;Crowne Plaza Columbus-Downtown;43215;OH;5.0
Accommodation & Food Services;Columbus;US;Crowne Plaza Columbus-Downtown;43215;OH;4.0
Accommodation & Food Services;Columbus;US;Four Points by Sheraton Columbus Ohio Airport;43219;OH;5.0
Accommodation & Food Services;Columbus;US;Four Points by Sheraton Columbus Ohio Airport;43219;OH;5.0
Accommodation & Food Services;Columbus;US;Four Points by Sheraton Columbus Ohio Airport;43219;OH;3.0
Accommodation & Food Services;Columbus;US;Days Inn Columbus Airport;43219;OH;5.0
Accommodation & Food Services;Columbus;US;Comfort Suites Airport;43219;OH;3.0
Accommodation & Food Services;Columbus;US;Holiday Inn Express & Suites Columbus - Polaris Parkway;43240;OH;5.0
Accommodation & Food Services;Fremont;US;Hampton Inn & Suites Fremont;43420;OH;3.0
Accommodation & Food Services;Kelleys Island;US;Kelleys Island Venture Resort;43438;OH;4.0
Accommodation & Food Services;Coshocton;US;Roscoe Motor Inn;43812;OH;2.0
Accommodation & Food Services;Austinburg;US;Hampton Inn Ashtabula;44010;OH;4.0
Accommodation & Food Services;Cleveland;US;Aloft Cleveland Downtown;44113;OH;4.0
Accommodation & Food Services;Cleveland;US;Aloft Cleveland Downtown;44113;OH;5.0
Accommodation & Food Services;Aurora;US;The Bertram Inn & Conference Center;44202;OH;2.0
Accommodation & Food Services;Medina;US;Red Roof Inn Cleveland-medina;44256;OH;2.0
Accommodation & Food Services;Akron;US;Hilton Garden Inn Akron;44305;OH;5.0
Accommodation & Food Services;Youngstown;US;Red Roof Inn Boardman;44514;OH;5.0
Accommodation & Food Services;Youngstown;US;Red Roof Inn Boardman;44514;OH;5.0
Accommodation & Food Services;Youngstown;US;Red Roof Inn Boardman;44514;OH;5.0
Accommodation & Food Services;Youngstown;US;Red Roof Inn Boardman;44514;OH;5.0
Accommodation & Food Services;New Philadelphia;US;Best Western Dutch Valley Inn;44663;OH;4.0
Accommodation & Food Services;Canton;US;Home2 Suites by Hilton Canton;44709;OH;5.0
Accommodation & Food Services;Mansfield;US;Quality Inn Suites;44906;OH;4.0
Accommodation & Food Services;Cincinnati;US;Millennium Hotel Cincinnati;45202;OH;2.0
Accommodation & Food Services;Cincinnati;US;Millennium Hotel Cincinnati;45202;OH;3.0
Accommodation & Food Services;Cincinnati;US;Millennium Hotel Cincinnati;45202;OH;1.0
Accommodation & Food Services;Cincinnati;US;Millennium Hotel Cincinnati;45202;OH;1.0
Accommodation & Food Services;Cincinnati;US;Millennium Hotel Cincinnati;45202;OH;3.0
Accommodation & Food Services;Cincinnati;US;Springhill Suites Cincinnati Midtown;45202;OH;5.0
Accommodation & Food Services;Cincinnati;US;Hampton Inn Suites Cincinnati/Uptown-University Area;45219;OH;4.0
Accommodation & Food Services;Troy;US;Comfort Suites;45373;OH;5.0
Accommodation & Food Services;Vandalia;US;Super 8 Vandalia/dayton International Airport;45377;OH;4.0
Accommodation & Food Services;Dayton;US;Drury Inn Suites Dayton North;45414;OH;4.0
Accommodation & Food Services;Dayton;US;Drury Inn Suites Dayton North;45414;OH;5.0
Accommodation & Food Services;Dayton;US;Drury Inn Suites Dayton North;45414;OH;5.0
Accommodation & Food Services;Dayton;US;Drury Inn Suites Dayton North;45414;OH;5.0
Accommodation & Food Services;Dayton;US;Hawthorn Suites By Wyndham Dayton North;45414;OH;4.0
Accommodation & Food Services;Dayton;US;Hawthorn Suites By Wyndham Dayton North;45414;OH;2.0
Accommodation & Food Services;Springfield;US;Hampton Inn Springfield;45505;OH;5.0
Accommodation & Food Services;Springfield;US;Hampton Inn Springfield;45505;OH;5.0
Accommodation & Food Services;Springfield;US;Baymont Inn & Suites Springfield;45505;OH;4.0
Accommodation & Food Services;Chillicothe;US;Best Western Adena Inn;45601;OH;3.0
Accommodation & Food Services;Jackson;US;Days Inn Jackson;45640;OH;4.0
Accommodation & Food Services;Wheelersburg;US;Days Inn Wheelersburg Portsmouth;45694;OH;1.0
Accommodation & Food Services;Wheelersburg;US;Comfort Inn;45694;OH;5.0
Accommodation & Food Services;Marietta;US;Microtel Inn Suites by Wyndham Marietta;45750;OH;4.0
Accommodation & Food Services;Marietta;US;Microtel Inn Suites by Wyndham Marietta;45750;OH;5.0
Accommodation & Food Services;Marietta;US;Microtel Inn Suites by Wyndham Marietta;45750;OH;5.0
Accommodation & Food Services;Findlay;US;Econo Lodge;45840;OH;3.0
Accommodation & Food Services;Carmel;US;Residence Inn Indianapolis Carmel;46032;IN;4.0
Accommodation & Food Services;Brownsburg;US;Hampton Inn & Suites Indianapolis/brownsburg;46112;IN;5.0
Accommodation & Food Services;Indianapolis;US;Fairfield Inn & Suites Indianapolis Downtown;46204;IN;4.0
Accommodation & Food Services;Indianapolis;US;Hampton Inn Suites Indianapolis-Keystone;46240;IN;5.0
Accommodation & Food Services;Indianapolis;US;Courtyard Indianapolis Castleton;46250;IN;4.0
Accommodation & Food Services;Indianapolis;US;Staybridge Suites Indianapolis-Carmel;46280;IN;5.0
Accommodation & Food Services;Indianapolis;US;Staybridge Suites Indianapolis-Carmel;46280;IN;5.0
Accommodation & Food Services;Portage;US;Best Western Plus-portage Hotel & Suites;46368;IN;4.0
Accommodation & Food Services;Elkhart;US;Fairway Inn;46514;IN;3.0
Accommodation & Food Services;Elkhart;US;Fairway Inn;46514;IN;2.0
Accommodation & Food Services;Fort Wayne;US;Comfort Suites;46804;IN;5.0
Accommodation & Food Services;Fort Wayne;US;Comfort Suites;46804;IN;4.0
Accommodation & Food Services;Fort Wayne;US;Comfort Suites;46804;IN;5.0
Accommodation & Food Services;Fort Wayne;US;Best Western Plus Fort Wayne Inn Suites North;46818;IN;4.0
Accommodation & Food Services;Fort Wayne;US;Best Western Plus Fort Wayne Inn Suites North;46818;IN;5.0
Accommodation & Food Services;Fort Wayne;US;Best Western Plus Fort Wayne Inn Suites North;46818;IN;5.0
Accommodation & Food Services;Fort Wayne;US;Days Inn Fort Wayne;46825;IN;3.0
Accommodation & Food Services;Fort Wayne;US;Days Inn Fort Wayne;46825;IN;3.0
Wholesale Trade;Salem;US;Salem Motel;47167;IN;5.0
Wholesale Trade;Salem;US;Salem Motel;47167;IN;1.0
Accommodation & Food Services;Richmond;US;Hampton Inn Suites Richmond;47374;IN;5.0
Accommodation & Food Services;Bloomington;US;Holiday Inn Express & Suites Bloomington;47404;IN;4.0
Accommodation & Food Services;Evansville;US;Le Merigot At Tropicana;47708;IN;3.0
Accommodation & Food Services;Evansville;US;Quality Inn East;47715;IN;3.0
Accommodation & Food Services;Terre Haute;US;Quality Inn;47807;IN;4.0
Accommodation & Food Services;Lafayette;US;Comfort Suites;47905;IN;1.0
Accommodation & Food Services;Lafayette;US;Hampton Inn Lafayette;47905;IN;5.0
Accommodation & Food Services;Lafayette;US;Courtyard by Marriott Lafayette;47905;IN;5.0
Accommodation & Food Services;Crawfordsville;US;Super 8 Crawfordsville;47933;IN;2.0
Accommodation & Food Services;Crawfordsville;US;Super 8 Crawfordsville;47933;IN;2.0
Accommodation & Food Services;Ann Arbor;US;Comfort Inn Suites;48108;MI;3.0
Accommodation & Food Services;Canton;US;Hampton Inn Suites Detroit-Canton;48187;MI;5.0
Accommodation & Food Services;Detroit;US;Sound Board;48201;MI;5.0
Accommodation & Food Services;Detroit;US;Sound Board;48201;MI;5.0
Accommodation & Food Services;Detroit;US;Aloft Detroit at The David Whitney;48226;MI;4.0
Accommodation & Food Services;Lexington;US;Harbourfront Motel;48450;MI;4.0
Accommodation & Food Services;Saginaw;US;Fairfield Inn Saginaw;48604;MI;5.0
Accommodation & Food Services;Saginaw;US;Fairfield Inn Saginaw;48604;MI;4.0
Accommodation & Food Services;Bridgeport;US;Baymont Inn & Suites Bridgeport/frankenmuth;48722;MI;4.0
Accommodation & Food Services;Bridgeport;US;Baymont Inn & Suites Bridgeport/frankenmuth;48722;MI;4.0
Accommodation & Food Services;Bridgeport;US;Baymont Inn & Suites Bridgeport/frankenmuth;48722;MI;3.0
Accommodation & Food Services;East Tawas;US;Tawas Bay Beach Resort;48730;MI;4.0
Accommodation & Food Services;Frankenmuth;US;Holiday Inn Express & Suites Frankenmuth;48734;MI;5.0
Accommodation & Food Services;Byron Center;US;Baymont Inn Suites Grand Rapids SW/Byron Center;49315;MI;3.0
Accommodation & Food Services;Newaygo;US;M -37 Motel;49337;MI;3.0
Accommodation & Food Services;Shelbyville;US;Bay Pointe Inn Restaurant;49344;MI;4.0
Accommodation & Food Services;Holland;US;Baymont Inn & Suites-holland;49423;MI;1.0
Accommodation & Food Services;Holland;US;Baymont Inn & Suites-holland;49423;MI;3.0
Accommodation & Food Services;Muskegon;US;Red Roof Inn & Suites Muskegon Heights;49444;MI;4.0
Accommodation & Food Services;Grand Rapids;US;Motel 6 Grand Rapids - Airport;49512;MI;3.0
Accommodation & Food Services;Grand Rapids;US;Best Western Executive Inn Suites;49548;MI;4.0
Accommodation & Food Services;Manistee;US;River Side Motel Marina;49660;MI;3.0
Accommodation & Food Services;Traverse City;US;Comfort Inn Traverse City;49686;MI;2.0
Accommodation & Food Services;Charlevoix;US;Maple Leaf Motel;49720;MI;4.0
Accommodation & Food Services;Charlevoix;US;Maple Leaf Motel;49720;MI;5.0
Accommodation & Food Services;Petoskey;US;Econo Lodge South;49770;MI;1.0
Accommodation & Food Services;Saint Ignace;US;The Cedars Motel;49781;MI;5.0
Accommodation & Food Services;Beaver Island;US;Emerald Isle Hotel;49782;MI;4.0
Accommodation & Food Services;Escanaba;US;Econo Lodge;49829;MI;5.0
Accommodation & Food Services;Marquette;US;Value Host Motor Inn;49855;MI;5.0
Accommodation & Food Services;Marquette;US;Value Host Motor Inn;49855;MI;5.0
Accommodation & Food Services;Marquette;US;Value Host Motor Inn;49855;MI;4.0
Accommodation & Food Services;Munising;US;Scotty's Motel;49862;MI;2.0
Accommodation & Food Services;Munising;US;Scotty's Motel;49862;MI;4.0
Accommodation & Food Services;Copper Harbor;US;North Port Motel;49918;MI;4.0
Accommodation & Food Services;Ironwood;US;Indianhead Motel;49938;MI;3.0
Accommodation & Food Services;Ames;US;Holiday Inn Ames Conference Center At Isu;50010;IA;4.0
Accommodation & Food Services;Ames;US;Country Inn & Suites By Carlson, Ames, IA;50010;IA;4.0
Accommodation & Food Services;Ames;US;Days Inn Ames;50010;IA;1.0
Accommodation & Food Services;Ankeny;US;Ramada-ankeny;50021;IA;4.0
Accommodation & Food Services;Ankeny;US;Ramada-ankeny;50021;IA;4.0
Accommodation & Food Services;Boone;US;Baymont Inn & Suites Boone;50036;IA;1.0
Accommodation & Food Services;Indianola;US;Apple Tree Inn;50125;IA;3.0
Accommodation & Food Services;West Des Moines;US;Hampton Inn Suites West Des Moines/SW Mall Area;50266;IA;5.0
Accommodation & Food Services;Des Moines;US;Quality Inn;50313;IA;4.0
Accommodation & Food Services;Clear Lake;US;Americas Best Value Inn Clear Lake;50428;IA;4.0
Accommodation & Food Services;Emmetsburg;US;Americas Best Value Inn Suburban Motel;50536;IA;4.0
Accommodation & Food Services;Independence;US;Best Western Plus Independence Inn & Suites;50644;IA;5.0
Accommodation & Food Services;Sioux City;US;Hampton Inn Suites Sioux City/South;51106;IA;5.0
Accommodation & Food Services;Sioux City;US;Quality Inn Suites;51106;IA;2.0
Accommodation & Food Services;Coralville;US;MainStay Suites;52241;IA;5.0
Accommodation & Food Services;Coralville;US;Best Western Cantebury Inn & Suites;52241;IA;2.0
Accommodation & Food Services;Cedar Rapids;US;Hampton Inn & Suites Cedar Rapids North;52402;IA;5.0
Accommodation & Food Services;Bettendorf;US;Hilton Garden Inn Bettendorf/quad Cities;52722;IA;3.0
Accommodation & Food Services;Bettendorf;US;Econo Lodge Inn Suites;52722;IA;3.0
Accommodation & Food Services;Random Lake;US;Wisconsin -Aire Motel;53075;WI;4.0
Accommodation & Food Services;Sheboygan;US;Blue Harbor Resort;53081;WI;1.0
Accommodation & Food Services;Sheboygan;US;Blue Harbor Resort;53081;WI;5.0
Accommodation & Food Services;Sheboygan;US;Blue Harbor Resort;53081;WI;5.0
Accommodation & Food Services;Sheboygan;US;Blue Harbor Resort;53081;WI;5.0
Accommodation & Food Services;Sheboygan;US;Blue Harbor Resort;53081;WI;5.0
Accommodation & Food Services;Sheboygan;US;Blue Harbor Resort;53081;WI;3.0
Accommodation & Food Services;Delavan;US;Super 8 Delavan Near Lake Geneva;53115;WI;1.0
Arts Entertainment & Recreation;Elkhorn;US;Hampton Inn-elkhorn;53121;WI;5.0
Arts Entertainment & Recreation;Elkhorn;US;Hampton Inn-elkhorn;53121;WI;5.0
Arts Entertainment & Recreation;Elkhorn;US;Hampton Inn-elkhorn;53121;WI;5.0
Arts Entertainment & Recreation;Elkhorn;US;Hampton Inn-elkhorn;53121;WI;5.0
Arts Entertainment & Recreation;Elkhorn;US;Hampton Inn-elkhorn;53121;WI;1.0
Arts Entertainment & Recreation;Elkhorn;US;Hampton Inn-elkhorn;53121;WI;4.0
Accommodation & Food Services;Milwaukee;US;Milwaukee Airport Inn;53221;WI;1.0
Accommodation & Food Services;Milwaukee;US;Ambassador Hotel;53233;WI;2.0
Accommodation & Food Services;Milwaukee;US;Ambassador Hotel;53233;WI;1.0
Accommodation & Food Services;Janesville;US;Hampton Inn-janesville;53546;WI;4.0
Accommodation & Food Services;Janesville;US;Hampton Inn-janesville;53546;WI;5.0
Accommodation & Food Services;Lodi;US;Quality Inn Suites;53555;WI;4.0
Accommodation & Food Services;Madison;US;Hotel Red;53711;WI;5.0
Accommodation & Food Services;Madison;US;Hotel Red;53711;WI;5.0
Accommodation & Food Services;Madison;US;Hotel Red;53711;WI;5.0
Accommodation & Food Services;Madison;US;Hotel Red;53711;WI;3.0
Accommodation & Food Services;Madison;US;Hotel Red;53711;WI;5.0
Accommodation & Food Services;Madison;US;Hotel Red;53711;WI;5.0
Accommodation & Food Services;Madison;US;Hotel Red;53711;WI;5.0
Accommodation & Food Services;Madison;US;Hotel Red;53711;WI;5.0
Accommodation & Food Services;Madison;US;Days Inn & Suites Madison;53716;WI;4.0
Accommodation & Food Services;Madison;US;Magnuson Grand Hotel;53718;WI;3.0
Accommodation & Food Services;Madison;US;Magnuson Grand Hotel;53718;WI;5.0
Accommodation & Food Services;Prairie du Chien;US;Microtel Inn Suites by Wyndham Prairie du Chien;53821;WI;2.0
Accommodation & Food Services;Prairie du Chien;US;Microtel Inn Suites by Wyndham Prairie du Chien;53821;WI;4.0
