publishedAt;authorDisplayName;textDisplay;likeCount
2024-09-29T06:24:44Z;@dillonpillay1953;I wish it was longer but the song is awesome;0
2024-09-29T05:53:42Z;@Bobe-wan;Awful.;0
2024-09-29T05:48:11Z;@Rororandd;Yeah, her voice fits LP pretty well, this song is in my favs now ig;0
2024-09-29T05:44:08Z;@ohheyhi8626;Just like the good old days. Another banger 🤘;0
2024-09-29T05:28:59Z;@cyclopsdra3go835;i can hear faint sample;0
2024-09-29T05:24:18Z;@galangprakasa;We love u Emily;0
2024-09-29T05:17:58Z;@babrdiddle;Yooo I love that she hit a Given Up-esque scream to let ppl know this is why I 'm fkin here!;0
2024-09-29T05:17:42Z;@christophercornell4260;They should change their name to decaf cofee...a dead sara for a dead god... you aint fooling me...very basic song...If i can learn to play the song after 1 listen...not a good sign.;0
2024-09-29T09:11:22Z;@schwingstelle8974;its not about you playing it. its about getting the idea and produce it. make a new song and will listen to it.;0
2024-09-29T11:30:38Z;@xlinkkaisaintsrow2365;But linkin park songs have always been simple.;0
2024-09-29T04:54:25Z;@miguelmartingarcianunez1464;no puedo evitar pensar : que tal hubiesen  sido estas canciones cantadas con la voz de Chester;0
2024-09-29T04:53:28Z;@BxLxZxBob;I 'm impressed. She 's a keeper 😁;0
2024-09-29T04:49:06Z;@jakubfruhbauer6422;❤ that 's amazing ❤🎉;0
2024-09-29T04:39:07Z;@전정현-z7i;My crown wtf?;1
2024-09-29T04:34:45Z;@Darkridebmx;🫶🏻🫶🏻🫶🏻;0
2024-09-29T04:25:26Z;@keeeevbbvvvvvv;Emily is bringing the old fans back;0
2024-09-29T04:19:21Z;@redflint7651;Kind of sick of this songs is low key talking about Chester... like I warned you to hold ur tongue and u even tried to run look at u now ... paraphrasing but yeah seems weird .. like Mike maybe wanted him gone....;0
2024-09-29T09:12:14Z;@schwingstelle8974;WTF;0
2024-09-29T04:09:04Z;@AntMan-b6n;LOVE ITTTTT HELL YEAH!!!!!!;0
2024-09-29T03:59:53Z;@epete425;Great song. Love the new singer.  I 'm looking forward to more.;0
2024-09-29T03:59:21Z;@DWadeWilson3;Emily Armstrong impressed me.;0
2024-09-29T03:52:25Z;@CommonSenseRevolution;I am going to confess right now, the more I hear of this new album, the more exposure I get to Emily 's vocal chops, the more I am liking this new chapter..........of Linkin Park v2.0.;0
2024-09-29T03:49:24Z;@ismapro7537;Wtf!!!! 16 segundos de scream a su manera, que bendición;0
2024-09-29T03:46:46Z;@Deliriuss;I cant lie....I was one of those  'oh this isnt linkin park ' guys....this song, I have to say, is an absolute Banger. So many vibes from the older days. I 'm honestly excited to see whats to come.;0
2024-09-29T03:39:55Z;@BM4Dayz69;new comer, damn female lead vocalist is so gonna fit in metal. Riot please let her be in Pentakill 4;0
