created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 27 09:27:21 +0000 2023;1739941023072305235;"Gege kebiasaan yg mati kayak gak guna n gak dibangun lagi. Bahkan karakter2 lama ada yg gak dapet build up n malah downgrade. Kenapa yaaaa Disia-siain banget. Pdhl yg seenggaknya bisa nomor 2/3/4 stlh Gojo ada Yuki Yaga Yuuta Hakari Kashimo eh beberapa nasibnya begitu.";0;1;0;0;in;1451416323569831936;1739941020283138394;lyuutaokkotsu;https://twitter.com/lyuutaokkotsu/status/1739941023072305235
Wed Dec 27 09:26:28 +0000 2023;1739940802908856415;"Lagi lagi yang hampir setara gojo mati";0;0;0;0;in;455395774;1739940802908856415;gheo_a;https://twitter.com/gheo_a/status/1739940802908856415
Wed Dec 27 09:25:54 +0000 2023;1739940660398989403;"jd ini gojo bneran mati kah";0;1;0;0;in;1330154276321169409;1739940660398989403;tatrtaglia;https://twitter.com/tatrtaglia/status/1739940660398989403
Wed Dec 27 08:58:54 +0000 2023;1739933863005102304;"gue udah drop sih abis gojo mati, paling liat spoiler yg lewat doang. mending fokus one piece aja dah final saga makin seru🗿";0;0;0;0;in;1619105649887174657;1739933859226014032;bluecatoru;https://twitter.com/bluecatoru/status/1739933863005102304
Wed Dec 27 08:58:01 +0000 2023;1739933644175581317;"setelah gojo mati dia bingung siapa lagi yg bisa dipake nandingin sukuna yg udah gila bgt ☠️ DAN YUUJI GA KELIATAN KAYAK MC SAMSEK BRENGSHEK udah lah ge end game menangin aja tu villain nya capek gw";0;0;0;0;in;1356129103619837954;1739933644175581317;purryfluffy;https://twitter.com/purryfluffy/status/1739933644175581317
Wed Dec 27 08:54:59 +0000 2023;1739932879344533509;"gojo mati aja ga jelas oleh tu author😂😂 bukannya krn gue gojo stan tapi emang gajelas aowkaowk😂😂";0;0;0;0;in;1347870197818904576;1739932879344533509;reveniraine;https://twitter.com/reveniraine/status/1739932879344533509
Wed Dec 27 08:50:00 +0000 2023;1739931627286110609;"@sekkichaan Gw stop baca pas gojo balik tp tbtb mati lg";0;1;0;0;in;273453617;1739930102342025323;jeongghan;https://twitter.com/jeongghan/status/1739931627286110609
Wed Dec 27 08:37:21 +0000 2023;1739928443318591607;"🤍 things i remember in:  Jan: cimong Feb: holiday Mar: ramadhan Apr: idul fitri May: skripsi Jun: skripsi Jul: sidang Aug: holiday Sep: gojo mati h-2 wisuda Oct: bingung Nov: kerja Dec: kerja";1;1;0;0;in;1021323505596428288;1739928443318591607;chrysunthemums;https://twitter.com/chrysunthemums/status/1739928443318591607
Wed Dec 27 08:21:48 +0000 2023;1739924528833479060;"@fikriakmal_m gojo harus mati dulu baru bisa reversal, meanwhile abang abang hakim baru 6 bulan jadi dukun bisa reversal cuma 2 detik gilaaaakkk wkwkwk";0;1;0;0;in;959011039235862529;1739867865170534477;zeindays;https://twitter.com/zeindays/status/1739924528833479060
Wed Dec 27 08:13:54 +0000 2023;1739922539768590422;"indeed, fight among the strongest udah agak proved gojo is the strongest sorcerer of this era bc if besides him they might be dead since the fight started. but gg shouldn't make gojo die like that? malah harusnya dia gausah mati. karakter sepotensial gojo loh";0;1;0;0;en;2758720659;1739922535851200673;satouchru;https://twitter.com/satouchru/status/1739922539768590422
Wed Dec 27 08:13:53 +0000 2023;1739922535851200673;"demi apapun iya. actually ever since gj's death panel muncul itu udah bikin gue mikir gege treats strong character kayak gojo tuh buruk, seenaknya. dia yang diyakini bisa defeat strongest villain instead dies very disrespectful. karakter op dibikin mati dengan cara kurang sreg";0;1;1;3;in;2758720659;1739922535851200673;satouchru;https://twitter.com/satouchru/status/1739922535851200673
Wed Dec 27 08:05:18 +0000 2023;1739920376921293133;"@strcigs Ga salah komenan yg berhenti baca manga setelah Gojo mati kek ya mau dibawa kemana alurnya ini apakah si Sukuna pemenangnya apa Yuji? Entah, gue si penikmat animenya aja";0;1;0;0;in;1117775085283069952;1739919633321439683;Gukiebunny1;https://twitter.com/Gukiebunny1/status/1739920376921293133
Wed Dec 27 07:59:46 +0000 2023;1739918981807661364;"tai lah. nanami mati di anime, gojo mati di manga, suguru bebas dari kenjaku (tubuhnya bisa istirahat) di manga, dan sekarang higuruma mati di manga 🥰";0;0;0;0;in;1367355037790302208;1739918981807661364;iwauizumi;https://twitter.com/iwauizumi/status/1739918981807661364
Wed Dec 27 07:52:53 +0000 2023;1739917249920807352;"gojo mati aja udah aneh";0;0;0;1;in;1303964897995177984;1739917249920807352;jsingliu;https://twitter.com/jsingliu/status/1739917249920807352
Wed Dec 27 07:48:51 +0000 2023;1739916235314483494;"ini lama lama gua kalo jadi ahli kubur di jjk bakal kaya kayaknya, alias BANYAK BANGET YANG MATI, GEGE LU?! HIGURUMA, NANAMI, GOJO, MAI SEMUA AJA BGST";0;2;0;0;in;1100355850055503872;1739916235314483494;penyuterkejut;https://twitter.com/penyuterkejut/status/1739916235314483494
Wed Dec 27 07:34:15 +0000 2023;1739912563494957188;"gojo bukan husbu gua, kurang suka ama sifat dia malah tapi dengan title dia sebagai yang terkuat terus lu buat mati gitu aja kurang bisa gua terima lah";0;0;0;0;in;1404140389582336002;1739912244501327919;catwaehyun;https://twitter.com/catwaehyun/status/1739912563494957188
Wed Dec 27 07:23:52 +0000 2023;1739909950254813555;"gue pas bilang gojo gajadi mati:";0;0;0;0;in;1495515840632229888;1739909950254813555;nikolrf;https://twitter.com/nikolrf/status/1739909950254813555
Wed Dec 27 07:10:06 +0000 2023;1739906485524799963;"Higuruma mati? After get compliment from sukuna???🤣 When i said gege just write anything shit can y'all see it?🤣 pertama gojo, sebelumnya dia unggul trus tbtb dikasih narasi dan dialog jelek,mati,  skrg higuruma yg sebelumnya dipuji sukuna karena katanya punya bakat setara gojo";0;1;0;0;in;1469454368185352195;1739906485524799963;skdmlrhwy;https://twitter.com/skdmlrhwy/status/1739906485524799963
Wed Dec 27 07:03:55 +0000 2023;1739904927252824313;"gojo mati, shoko gjls, megumi diambang kematian, nanami mati, higuruma mati, trs SIAPE LAGI";0;0;0;0;in;1395802517129240579;1739904927252824313;norefumi;https://twitter.com/norefumi/status/1739904927252824313
Wed Dec 27 06:42:39 +0000 2023;1739899575929118904;"@trauerblumed WKAKAKAK gak heran andalan Gege emang matiin karakter, kesinambungannya kacau. Dari Gojo mati gak lo drop?";0;1;0;0;in;1485462880644628482;1739875917022064661;ON3PM;https://twitter.com/ON3PM/status/1739899575929118904
Wed Dec 27 06:42:38 +0000 2023;1739899571126567089;"@shokoyaki Tpi benar kak... Ingat Geto mati didepan Gojo, Rika mati didepan Yuta, Junpei mati didepan Yuji, Riko mati didepan Geto, Haibara mati didepan Nanami";0;1;0;0;in;1709548110949818368;1739884381899288744;NataliaLor64190;https://twitter.com/NataliaLor64190/status/1739899571126567089
Wed Dec 27 06:41:20 +0000 2023;1739899246764335614;"@sugurulovetaker Tpi benar kak... Geto sja mati didepan Gojo";0;0;0;0;in;1709548110949818368;1739883208915947591;NataliaLor64190;https://twitter.com/NataliaLor64190/status/1739899246764335614
Wed Dec 27 06:38:43 +0000 2023;1739898585918099911;"@Ieevii Tpi kak di panel 236... Itu Gojo mati bukan di depan Yuji, krna ad scene Yuji kayak berlari bgitu...";0;1;0;0;in;1709548110949818368;1739884955227062327;NataliaLor64190;https://twitter.com/NataliaLor64190/status/1739898585918099911
Wed Dec 27 06:36:38 +0000 2023;1739898060417953900;"kriteria mati menurut gege :  - ganteng - populer - protagonist";0;0;0;0;in;1576435397307293696;1739898060417953900;pajorapajora;https://twitter.com/pajorapajora/status/1739898060417953900
Wed Dec 27 06:21:40 +0000 2023;1739894295661093117;"@666eyse ini nih yang mau blio mati haha jangan jangan km juga dalang dari kematian geto gojo gumi (list selamjutnya)";0;1;0;0;in;1310844696462196736;1739889935694660095;meguwwu;https://twitter.com/meguwwu/status/1739894295661093117
Wed Dec 27 06:19:14 +0000 2023;1739893683414331651;"@betelgeius Mya blng... Karakter JJK yg mati permanen itu diliat sama org berhargax , kyk panda melihat kematian Yaga.Nobara dan Nanami d depan Yuji, Junpei d depan Yuji, serta Gojo jga Yuji blm liat kematian gurunya krna di scene 236 Yuji kayak lari bgitu";0;1;0;0;in;1709548110949818368;1739879236167688647;NataliaLor64190;https://twitter.com/NataliaLor64190/status/1739893683414331651
Wed Dec 27 06:17:54 +0000 2023;1739893346611663093;"aku sayang karakternyaaa, masih pengen liat kapan nobara nongol lagi, kapan sukuna mati trus megumi selamat, kapan Gojo idup lagi, kapan Yuuji bisa kumpul bareng mereka semua terus happy lagi 😭";0;0;0;0;in;1224187550148878336;1739893346611663093;knpakuidup;https://twitter.com/knpakuidup/status/1739893346611663093
Wed Dec 27 06:09:01 +0000 2023;1739891114004664737;"@seulpeunorae gojo udah mati ini aku udh nangisin yg lain krn DIBUNUH JG";0;0;0;0;in;1311294249850167297;1739867448839709157;beefdaun;https://twitter.com/beefdaun/status/1739891114004664737
Wed Dec 27 06:07:46 +0000 2023;1739890795979911485;"nanami mati, gojo mati, higuruma mati, ngapain gitu ceritanya masi lanjut???";0;0;0;0;in;1106100650406899717;1739890795979911485;aspidiskey;https://twitter.com/aspidiskey/status/1739890795979911485
Wed Dec 27 05:57:28 +0000 2023;1739888204004942098;"Kenapa ngga dia aja yg mati sih 😭 Kenapa yg antagonis atau sikapnya kurang baik masih pada hidup 😭";0;0;0;0;in;1326361914117480448;1739888204004942098;lovelyjensung;https://twitter.com/lovelyjensung/status/1739888204004942098
Wed Dec 27 05:56:37 +0000 2023;1739887993404727654;"Kayaknya nanti pas Choso mati.  Yuji teriak Oniichan Oniichan tp Choso senyum krn ini yg dia mau slama ini.";0;1;0;0;in;1128725266606346241;1739887993404727654;SatoruGojoFans;https://twitter.com/SatoruGojoFans/status/1739887993404727654
Wed Dec 27 05:54:57 +0000 2023;1739887574540566935;"Permintaan Kenjaku.   Karena kan bisa aja klo Gojo mati. Six eyes baru langsung di warisin lg.";0;0;0;0;in;1128725266606346241;1739887574540566935;SatoruGojoFans;https://twitter.com/SatoruGojoFans/status/1739887574540566935
Wed Dec 27 05:52:35 +0000 2023;1739886978479640733;"@KaraiRrameen Sama, aku juga nambah husbu higuruma. Kalo dia dibuat mati, mau stop baca jjk  Tapi nungguin aksi yuuji sama sukuna kalah :')";0;0;0;0;in;1326361914117480448;1739874339984654841;lovelyjensung;https://twitter.com/lovelyjensung/status/1739886978479640733
Wed Dec 27 05:47:19 +0000 2023;1739885650772713661;"Gojo mati, Kenjaku (untuk saat ini) mati, Higuruma mati, sisanya Yuuta sama Maki Zenin yang kuat, Yuuji masih ga bisa ngukur powernya seberapa. Meanwhile, Sukuna dikeroyok orang banyak tetep menang mau gimana pun itu. Terus ini ntar siapa anjir yang bisa ngalahin Sukuna?";1;0;0;0;in;269253863;1739885650772713661;harus_haris;https://twitter.com/harus_haris/status/1739885650772713661
Wed Dec 27 05:47:02 +0000 2023;1739885581050745068;"@KaraiRrameen Jangan...... 😭 Habis ini yg mati sukuna kok";0;1;0;0;in;1326361914117480448;1739881528338059634;lovelyjensung;https://twitter.com/lovelyjensung/status/1739885581050745068
Wed Dec 27 05:46:46 +0000 2023;1739885514839535701;"@akrmidori Harusnya sih kagak. Tp ga tau di panel nunjukin dia kek mati";0;1;0;0;in;1128725266606346241;1739883405054230836;SatoruGojoFans;https://twitter.com/SatoruGojoFans/status/1739885514839535701
Wed Dec 27 05:46:46 +0000 2023;1739885512268353808;"@kunskyu wkwk iyadeh setelah gojo mati sukuna terlalu OP jadi anehh";0;1;0;0;in;1555291531200053248;1739879751052128334;mobafi;https://twitter.com/mobafi/status/1739885512268353808
Wed Dec 27 05:45:16 +0000 2023;1739885136693592488;"@punchdrunkdazed Gojo mati😭";0;1;0;0;in;1498738882728239105;1739884441949073872;khalidddwertias;https://twitter.com/khalidddwertias/status/1739885136693592488
Wed Dec 27 05:38:23 +0000 2023;1739883405054230836;"Tp kok mati ya. Pdhl perut dia msh ada Gak kebelah dr pinggang ke atas. Dia dah bisa RCT";0;3;0;0;in;1128725266606346241;1739883405054230836;SatoruGojoFans;https://twitter.com/SatoruGojoFans/status/1739883405054230836
Wed Dec 27 05:14:18 +0000 2023;1739877341130809732;"bjirr bener kan kata gue, gaada yg selamat di jjk mah, apalgi abis dipuji sukuna keren WKWK next chap pasti mati😭😭 kek gojo";0;0;0;0;in;1244151012652277761;1739877341130809732;gulfkoo;https://twitter.com/gulfkoo/status/1739877341130809732
Wed Dec 27 05:10:57 +0000 2023;1739876499849949217;"entah knp gw pas gojo mati kyk biasa aja karena gw tau si gege emng benci ama gojo tapi ini cokk sedih banget langsung badmood gw😞😞";0;0;0;0;in;1296334242872356864;1739876499849949217;melonpanyaaa;https://twitter.com/melonpanyaaa/status/1739876499849949217
Wed Dec 27 05:09:49 +0000 2023;1739876213286732028;"Splendid but how tf Higuruma learned RCT just in a blink??? Gojo aja mati suri dulu dibantai Toji baru bisa.   Hmmmmmmmmmmm";0;0;0;0;in;1279750508;1739876213286732028;Ezxzeze;https://twitter.com/Ezxzeze/status/1739876213286732028
Wed Dec 27 04:56:36 +0000 2023;1739872887178461617;"Yuuji pengen kupeluk. Dia udah tau Gojo mati belum sih?";0;0;0;0;in;1353685646909468674;1739872887178461617;Aku_unko;https://twitter.com/Aku_unko/status/1739872887178461617
Wed Dec 27 04:42:32 +0000 2023;1739869349656342722;"Ya Allah cobaan apalagi ini 😭😭 Husbuku mati lagi 😭😭😭";0;0;0;0;in;1326361914117480448;1739869349656342722;lovelyjensung;https://twitter.com/lovelyjensung/status/1739869349656342722
Wed Dec 27 04:39:10 +0000 2023;1739868500334899312;"bullshit terbesar abad ini adalah "penerus gojo" atau "bisa menandingi gojo"  orang2 yg punya title itu pada mati sekali tebas jir kek higuruma dan kashimo  sementara gojonye sendiri dalam keadaan tangan buntung dua duanye masih bisa main main sama 2 sikigami terkuat +sukuna .";0;0;0;0;in;114709780;1739868500334899312;Goodbyeerii;https://twitter.com/Goodbyeerii/status/1739868500334899312
Wed Dec 27 04:12:22 +0000 2023;1739861757412454416;"Halo juga, Bang... Boleh banget temenan... Sini saya tolongin... Jangan mati dulu... JJK butuh kamu... Peran pengganti Gojo... (Sudah baca rentry kamu dan kita satu selera dalam hal musik, boleh saya follow gak...?)";1;0;0;0;in;2756405711;1739861757412454416;Besqueath;https://twitter.com/Besqueath/status/1739861757412454416
Wed Dec 27 04:06:06 +0000 2023;1739860179418849326;"bubar ajalah, mana yang ril gk ada, gojo satoru mati pula";0;1;0;0;in;1545190358681677824;1739859963571515475;onyournnaa;https://twitter.com/onyournnaa/status/1739860179418849326
Wed Dec 27 02:27:25 +0000 2023;1739835343749222654;"@JUJUTSUFESS si njawir satu itu cinta mati bener sama gojo, akhirnya gue nonton jjk terus gue jadi ga heran kenapa dia cinta mati sama gojo wakakka";0;0;0;0;in;306563882;1739609098776445336;ivyyismsearth;https://twitter.com/ivyyismsearth/status/1739835343749222654
Wed Dec 27 02:18:12 +0000 2023;1739833024190275965;"@JUJUTSUFESS Setidaknya Gojo mati secara 4k dan global :D";0;0;0;0;in;947917988;1739825019272966272;waifurider;https://twitter.com/waifurider/status/1739833024190275965
Wed Dec 27 02:01:09 +0000 2023;1739828735438995922;"@JUJUTSUFESS Udah ga liat gojo grgr masuk kubus, nuggu bisa liat dia lagi 2025? Mana pas keluar kubus dia mati ma sukuna 💔 sedih ya jadi pecinta cowok jjk 😔 mana di manga gada tanda-tanda gojo hidup lagi 😔";0;0;0;3;in;828681493;1739808510094025014;OJENNlE;https://twitter.com/OJENNlE/status/1739828735438995922
Wed Dec 27 01:58:27 +0000 2023;1739828053826826260;"gojo ga mati kan?";0;0;0;0;in;3455771293;1739828053826826260;SEMlSHlRA;https://twitter.com/SEMlSHlRA/status/1739828053826826260
Tue Dec 26 18:05:50 +0000 2023;1739709117579804689;"Waktu itu gatau sm sekali yuuji anak kenjaku makanya ajaib 💀  Tweet kedua sampe skrg masih relate. Kesel musuh2nya pda susah mati dan betullll faktor utama suka jjk krn gojo satoru. even till now";0;1;0;0;in;945369246434856961;1739708235165397159;gojoceans;https://twitter.com/gojoceans/status/1739709117579804689
Tue Dec 26 16:25:25 +0000 2023;1739683846764089618;"@JUJUTSUFESS Salah nih pertanyaannya, harusnya menurut kalian duluan higuruma mati atau gojo bangkit";0;0;0;0;in;4727302514;1739634993163558956;maunyajungkook;https://twitter.com/maunyajungkook/status/1739683846764089618
Tue Dec 26 15:32:26 +0000 2023;1739670511825948929;"tbtb kepikiran suguru gmn kalo dia liat gojo mati by sukuna di dpn mata dia😭😭😭😭😭 fakmen satosugu angst";0;0;0;1;in;1575085237876715520;1739670511825948929;andromoonys;https://twitter.com/andromoonys/status/1739670511825948929
Tue Dec 26 15:09:59 +0000 2023;1739664863402873049;"@JPFBASE Untuk saat ini, menurutku adalah MAHITOD  jujur w belum nonton lanjutan jjk setelah episode flashbacknya gojo muda, kabarin kalo mahitod udah mati 🙏";0;1;0;0;in;354749014;1739632155838538101;roreney;https://twitter.com/roreney/status/1739664863402873049
Tue Dec 26 14:46:14 +0000 2023;1739658885630513271;"@JUJUTSUFESS Gara gara gojo mati WKWKWK";0;0;0;0;in;1313735039276912641;1739609098776445336;jemaukuliah;https://twitter.com/jemaukuliah/status/1739658885630513271
Tue Dec 26 13:46:33 +0000 2023;1739643865311965557;"@naufalhill @JUJUTSUFESS Gojo udh dikonfrim mati kak 😭";1;1;0;0;in;1341983914349350912;1739521868531650639;itseremine;https://twitter.com/itseremine/status/1739643865311965557
Tue Dec 26 13:32:18 +0000 2023;1739640281035919693;"Dulu sering bgt denger org pada ngeidolain Gojo Satoru, lalu pada suatu ketika Gojo mati dan itu viral dimana². Karena penasaran saya tonton deh animenya.";0;0;0;0;in;1549814245940166656;1739640281035919693;strezzy13;https://twitter.com/strezzy13/status/1739640281035919693
Tue Dec 26 12:18:25 +0000 2023;1739621687250002382;"@JUJUTSUFESS Dulu pas rame s1 kan rame gojo satoru, sukuna, nanami juga tuh, nah pas tonton awalnya aku kurang srek, jadi baru nonton dikit. Nah sekarang juga lagi rame BANYAK KARAKTER MATI jadinya aku nonton deh, sampe episode terakhir update";0;0;0;0;in;1624243732534149121;1739609098776445336;sunflowric;https://twitter.com/sunflowric/status/1739621687250002382
Tue Dec 26 12:05:55 +0000 2023;1739618543573041439;"gojo gaggers waktu ditanya tau darimana kalo gojo nggak mati:";0;0;0;0;in;1075683823164317696;1739618543573041439;diaridaritari;https://twitter.com/diaridaritari/status/1739618543573041439
Tue Dec 26 11:49:17 +0000 2023;1739614356982436227;"@itsdeckhaa oiiii gojo egk mati yhhhh 😠";0;1;0;0;in;1312628498960277506;1739611236986495160;loveroberi;https://twitter.com/loveroberi/status/1739614356982436227
Tue Dec 26 11:47:53 +0000 2023;1739614001259307101;"@loveroberi bukannya udh mati ga si gojo? apa hidup lagi?";0;1;0;0;in;1651028983574827011;1739611236986495160;itsdeckhaa;https://twitter.com/itsdeckhaa/status/1739614001259307101
Tue Dec 26 10:49:19 +0000 2023;1739599266040189120;"atp ak gamau liat gojo idup lgi 😢 uda mati aja plis jgn idup lagi, biar happy after life sm suguru, jangan idup lagi jangan idup lagi...!!!!! (jmbak rmbut jmbak rambut) 🥰🤏";0;2;0;0;in;1540883224703799296;1739599266040189120;kiikoenakktau;https://twitter.com/kiikoenakktau/status/1739599266040189120
Tue Dec 26 07:22:40 +0000 2023;1739547260898415055;"LGi beneran memikirkan gojohime soalnya gojo yang paling sering ledekin utahime ini itu tra pas tau gojo mati utahime gimana ya";0;0;1;2;in;1305069438903832578;1739547260898415055;utawimee;https://twitter.com/utawimee/status/1739547260898415055
Tue Dec 26 07:16:48 +0000 2023;1739545782448218332;"Mentally im still here :(  Gojo kemaren baru sealed aja yuuji udah segitunya. Apaplagi pas mati... dan sedihnya lagi semua jujutsushi ga dikasi waktu buat berduka sebentarpun sama gege. Itu nyesek bgt. https://t.co/KBmLlMDrgX";0;0;0;0;in;945369246434856961;1739545782448218332;gojoceans;https://twitter.com/gojoceans/status/1739545782448218332
